battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,kfold,px_height_bin3,px_width_bin3,Mobile_wt_bin3,m_dep_bin3,size_screen,px_res,mobile_g
7.29505641646263,0,2.8,1,1,0,3.6109179126442243,0.5,4.875197323201151,6,10,7.2813856635702825,7.4645098346365275,6.893656354602635,12,11,7,1,1,0,1,1,2,2,1,1,4.890349128221754,14.74463419475338,1
7.397561535524052,0,0.9,1,2,1,1.3862943611198906,0.1,5.293304824724492,7,12,5.181783550292085,7.552762084214147,5.71042701737487,13,5,13,1,0,0,0,1,0,2,2,0,4.189654742026425,12.728389985861211,1
7.512071245835466,1,0.5,0,0,1,2.772588722239781,0.4,5.081404364984463,5,7,6.593044534142437,7.145196134997171,7.640603826393634,16,11,12,1,0,1,2,1,1,1,1,0,5.176149732573829,13.736081994998598,1
6.955592608396297,1,1.5,0,2,1,3.4011973816621555,1.0,5.209486152841421,1,4,3.4011973816621555,7.421177528595393,7.671826797878781,11,10,2,1,0,0,1,1,0,2,2,2,4.709530201312334,10.787895383542557,1
7.5652752818989315,1,0.5,1,0,1,2.995732273553991,1.0,5.099866427824199,6,2,5.857933154483459,6.9584483932976555,7.5569505720129,12,7,6,1,1,0,1,1,0,1,2,2,4.442651256490317,12.812572019364447,1
6.643789733147672,0,0.8,0,7,1,2.3978952727983707,0.5,4.68213122712422,4,12,6.249975242259483,7.59890045687141,7.748460023899697,6,0,12,1,1,1,2,1,0,2,0,1,0.0,13.846443173373766,1
7.373374309910049,0,2.1,0,6,1,3.9318256327243257,0.1,5.204006687076795,2,17,6.236369590203704,6.259581464064923,7.651595573857601,19,8,7,1,0,0,1,1,0,0,2,0,5.030437921392435,12.492082069885743,1
6.90875477931522,1,0.5,0,12,0,4.1588830833596715,0.7,5.19295685089021,8,18,7.338238150065589,7.474204806496124,8.22817689595132,11,1,7,0,0,1,3,1,2,2,2,1,2.4849066497880004,14.811225221494182,0
6.838405200847344,0,1.3,0,1,0,4.174387269895637,0.7,5.043425116919247,7,2,7.0707241072602764,7.110696122978827,8.247482004285693,8,7,9,1,1,1,3,1,1,1,1,1,4.04305126783455,14.179754286252935,1
7.5310163320779155,0,1.9,1,2,0,4.060443010546419,0.1,5.204006687076795,6,6,7.154615356913663,7.492203042618741,8.185071477532283,19,9,8,0,0,1,3,1,1,2,2,0,5.147494476813453,14.645479711246807,0
7.242082359256962,0,2.4,1,0,0,3.8501476017100584,0.1,4.9344739331306915,7,1,7.083387847625295,7.206377291472252,7.779048644925556,7,3,15,0,0,1,2,1,1,1,1,0,3.091042453358316,14.288184369099222,0
7.277247726631484,1,2.8,1,0,1,2.9444389791664403,0.3,5.187385805840755,8,1,5.863631175598097,7.478734825567875,8.114025442356757,8,0,16,1,1,1,3,1,0,2,2,0,0.0,13.33895752814038,1
6.78105762593618,0,0.5,1,1,0,3.8066624897703196,0.5,5.153291594497779,8,15,6.07993319509559,7.172424577124845,8.049746290952191,8,7,6,0,1,1,2,1,0,1,2,1,4.04305126783455,13.249300827696628,0
7.415776975415394,0,1.9,1,5,0,3.1780538303479458,1.0,5.153291594497779,5,10,6.741700694652055,7.399398083331354,7.892452043520352,12,6,11,0,1,1,3,1,1,2,2,2,4.290459441148391,14.139306358424378,0
6.946975992135418,0,1.3,0,0,1,2.5649493574615367,0.8,5.303304908059076,8,0,7.264730177929867,7.510977752014095,7.3901814282264295,7,1,10,1,1,1,1,1,2,2,2,2,2.0794415416798357,14.774461082572543,1
7.0587581525186645,0,1.0,0,0,0,3.9318256327243257,0.5,4.653960350157523,4,10,5.808142489980444,6.7650389767805414,7.247792581767846,10,3,15,1,1,1,1,1,0,0,0,1,3.4339872044851463,12.569023355588572,1
6.794586580876499,1,0.5,0,0,1,3.871201010907891,0.4,4.553876891600541,1,18,6.486160788944089,7.48605261786314,7.124478262493424,12,3,9,1,0,1,1,1,1,2,0,0,3.6109179126442243,13.970127700409499,1
6.222576268071369,1,1.8,1,1,1,2.6390573296152584,0.7,4.882801922586371,1,4,7.310550158534422,7.4318919168078,8.044947049617722,19,6,9,1,0,1,3,1,2,2,1,1,4.74493212836325,14.741181557246204,1
6.950814768442584,0,2.7,0,3,0,3.4011973816621555,0.2,4.430816798843313,8,17,6.78897174299217,6.795705775173514,7.076653815443951,5,3,8,1,0,0,0,1,1,0,0,0,2.772588722239781,13.582432825666487,1
6.97914527506881,1,0.5,1,0,0,3.9512437185814275,0.5,4.983606621708336,7,0,6.53813982376767,6.690842277418564,7.975564658495202,6,0,18,0,1,0,2,1,1,0,1,1,0.0,13.226292669349943,0
6.413458957167357,1,0.5,0,4,1,2.3978952727983707,0.1,4.406719247264253,6,6,4.736198448394496,7.329749689041512,7.552762084214147,16,3,18,1,1,1,1,1,0,2,0,0,3.8918202981106265,12.056487361738347,1
6.3473892096560105,1,0.5,1,2,0,2.302585092994046,0.3,4.718498871295094,7,5,7.194436851100335,7.559038255443384,8.20631072579402,14,10,14,0,0,0,3,1,2,2,0,0,4.948759890378168,14.75220295336285,0
6.878326468291325,1,1.3,1,5,0,4.0943445622221,0.2,4.442651256490317,7,19,7.476472381163905,7.488293515159428,8.209580483475577,12,0,12,0,0,0,3,1,2,2,0,0,0.0,14.963640048033488,0
7.422373700986824,1,0.5,1,13,1,3.4965075614664802,0.7,5.1647859739235145,1,20,7.156176637480615,7.5480289699350145,7.145196134997171,17,4,20,1,1,0,1,1,1,2,2,1,4.23410650459726,14.70289839644164,1
7.581209826196346,1,2.3,1,1,1,4.127134385045092,0.3,4.465908118654584,7,3,5.327876168789581,7.170119543449628,8.259975659768276,10,7,11,1,0,0,3,1,0,1,0,0,4.2626798770413155,12.492363751035814,1
7.38770923908104,1,2.8,0,3,0,2.302585092994046,0.9,4.770684624465665,1,13,6.297109319933935,6.520621127558696,7.989221408815276,8,3,3,1,1,0,2,1,0,0,0,2,3.2188758248682006,12.81441601064249,1
7.329749689041512,0,2.6,1,5,0,4.060443010546419,0.5,4.8283137373023015,2,12,6.4457198193855785,6.455198563340122,6.854354502255021,11,4,16,0,1,1,0,1,0,0,1,1,3.8066624897703196,12.897758759251603,0
6.821107472256465,1,0.5,0,0,1,3.871201010907891,0.2,4.418840607796598,4,1,7.045776576879511,7.2399325913204695,7.414572881350589,11,10,11,1,1,0,1,1,1,1,0,0,4.709530201312334,14.2841207167809,1
7.099201743553092,1,1.6,1,9,0,4.060443010546419,0.5,4.718498871295094,4,20,5.799092654460526,6.946975992135418,7.54274354536855,16,0,17,1,0,1,1,1,0,1,0,1,0.0,12.742074667282532,1
7.367708572374371,1,1.6,0,5,1,3.7612001156935624,0.8,4.77912349311153,3,10,5.62040086571715,6.760414691083428,8.203304026795282,14,10,9,1,0,0,3,1,0,0,0,2,4.948759890378168,12.376030586840667,1
7.425953657077541,0,2.1,0,3,1,4.174387269895637,0.9,4.90527477843843,3,11,6.07993319509559,6.285998094508865,5.631211781821365,19,0,10,1,1,0,0,1,0,0,1,2,0.0,12.36178068347408,1
6.912742820493176,1,2.9,1,0,0,3.58351893845611,0.2,4.955827057601261,6,9,6.804614520062624,7.0587581525186645,8.235625719964311,17,8,18,0,1,1,3,1,1,1,1,0,4.919980925828125,13.861404150164242,0
7.553810852008231,0,2.0,0,13,0,4.02535169073515,0.9,4.663439094112067,7,15,6.570882962339584,7.322510433997394,5.659482215759621,14,4,17,1,0,1,0,1,1,2,0,2,4.04305126783455,13.891332061184736,1
7.050122520269059,1,2.1,1,0,1,3.295836866004329,0.3,4.418840607796598,2,0,7.173958319756794,7.422971251049421,8.09712193091871,15,2,8,1,0,1,3,1,1,2,0,0,3.4339872044851463,14.595565901854169,1
7.1316985104669115,1,1.4,0,8,0,3.8066624897703196,0.2,5.209486152841421,7,20,6.556778356158042,6.919683849847411,7.5406215286571525,14,1,14,0,0,0,1,1,1,1,2,0,2.70805020110221,13.474053517828274,0
7.214504414151143,0,1.7,0,0,0,4.110873864173311,0.6,4.997212273764115,3,1,6.7912214627261855,7.400009517162692,6.089044875446846,14,10,13,1,0,0,0,1,1,2,1,1,4.948759890378168,14.189496006832417,1
6.8690144506657065,1,1.5,1,10,0,3.9512437185814275,0.3,5.030437921392435,6,16,6.318968113746434,6.432940092739179,8.000349495324684,15,6,7,1,1,1,2,1,0,0,1,0,4.51085950651685,12.748498675365994,1
7.206377291472252,0,2.9,0,5,0,3.8066624897703196,0.6,4.890349128221754,1,14,6.075346031088684,6.875232087276577,7.818027938530729,18,2,11,1,0,1,2,1,0,0,1,1,3.6109179126442243,12.94724541233004,1
7.153833801578843,1,1.0,0,7,1,3.2188758248682006,0.8,5.14166355650266,3,16,7.210079628170788,7.4821189235521155,8.052614818815567,6,2,11,1,1,1,3,1,2,2,2,2,2.5649493574615367,14.69089637521373,1
7.472500744737558,1,0.5,0,11,1,2.6390573296152584,0.6,5.25227342804663,8,14,6.637258031284457,7.5310163320779155,7.5485559791698735,6,2,15,1,0,0,2,1,1,2,2,1,2.5649493574615367,14.166427254974831,1
7.067319848653476,0,1.9,0,0,1,3.332204510175204,0.7,5.10594547390058,1,3,6.410174881966167,6.996681488176539,7.298445101508147,12,0,6,1,0,0,1,1,0,1,2,1,0.0,13.404296456013814,1
7.5688956634069955,1,1.9,1,13,1,3.5553480614894135,0.2,5.209486152841421,7,14,6.3835066348840055,6.993932975223189,7.421775793644647,6,1,9,1,0,1,1,1,0,1,2,0,1.9459101490553132,13.374832694100364,1
6.618738983517219,0,1.4,0,0,0,3.258096538021482,1.0,4.709530201312334,7,14,4.48863636973214,6.565264970035361,7.5883236773352225,17,5,13,0,1,1,1,1,0,0,0,2,4.454347296253507,11.04120836857775,0
7.062191632286556,0,2.0,0,3,1,3.258096538021482,0.8,5.293304824724492,5,4,4.0943445622221,7.093404625868766,7.819636302367592,13,5,15,1,0,0,2,1,0,1,2,2,4.189654742026425,11.170125248852257,1
7.524021415206125,0,2.9,0,0,0,3.9889840465642745,0.7,4.727387818712341,6,2,5.1647859739235145,7.069874128458572,7.893198869544609,6,0,8,1,0,0,2,1,0,1,0,1,0.0,12.228083616952262,1
6.343880434126331,0,2.0,0,1,0,3.6109179126442243,0.3,5.19295685089021,3,4,5.204006687076795,7.440733707389261,6.85751406254539,17,9,9,1,0,0,0,1,0,2,2,0,5.0369526024136295,12.638646956116956,1
6.802394763324311,0,0.5,1,13,1,4.060443010546419,0.9,5.153291594497779,2,18,6.670766320845874,7.194436851100335,5.8998973535824915,11,1,7,1,1,0,0,1,1,1,2,2,2.4849066497880004,13.863184861697714,1
7.162397497355718,0,0.9,0,10,1,3.258096538021482,1.0,5.187385805840755,6,12,6.641182169740591,6.802394763324311,6.950814768442584,6,2,11,1,1,0,0,1,1,0,2,2,2.5649493574615367,13.441160322345533,1
7.37650812632622,1,0.9,0,4,1,1.6094379124341003,0.5,4.454347296253507,1,19,6.78105762593618,7.044032897274685,7.664346632098617,8,3,15,1,1,0,2,1,1,1,0,1,3.2188758248682006,13.823082815917424,1
7.502738210754851,1,1.3,1,4,1,3.7612001156935624,1.0,5.093750200806762,7,15,5.942799375126701,7.346655163176539,8.113426639943654,18,13,11,1,1,1,3,1,0,2,2,2,5.459585514144159,13.286183160425152,1
7.443663683115591,1,2.4,1,18,1,3.912023005428146,0.1,4.700480365792417,1,19,5.455321115357702,6.249975242259483,8.128290171607052,6,4,16,1,1,1,3,1,0,0,0,0,3.2188758248682006,11.699089629481634,1
7.3098814858247865,0,1.9,0,2,1,3.871201010907891,0.4,4.867534450455582,2,9,5.337538079701318,7.071573364211532,8.071843149609158,13,1,14,1,0,0,3,1,0,1,1,0,2.6390573296152584,12.40344700495042,1
7.585788821732034,0,1.2,1,9,0,4.1588830833596715,0.2,4.890349128221754,4,11,5.968707559985366,6.6293632534374485,5.700443573390687,10,1,10,1,1,0,0,1,0,0,1,0,2.3978952727983707,12.594191506967531,1
7.051855622955894,0,1.2,1,0,1,3.912023005428146,0.2,5.204006687076795,8,2,6.295266001439646,7.313220387090301,6.88653164253051,5,3,7,1,0,1,0,1,0,2,2,0,2.772588722239781,13.605974010056281,1
6.452048954437226,1,1.4,0,0,1,3.8501476017100584,0.7,4.634728988229636,6,10,6.565264970035361,7.557994958530806,7.2456550675945355,19,14,11,1,1,0,1,1,1,2,0,1,5.58724865840025,14.121329164667353,1
6.816735880594968,1,2.0,0,1,0,4.007333185232471,0.3,5.087596335232384,8,5,5.799092654460526,6.960347729101308,7.754052639035757,19,5,20,0,1,0,1,1,0,1,2,0,4.564348191467836,12.75545914942289,0
6.38856140554563,1,2.6,0,1,0,3.332204510175204,0.1,5.2832037287379885,5,2,6.0112671744041615,6.270988431858299,6.5638555265321274,17,5,17,0,1,1,0,1,0,0,2,0,4.454347296253507,12.277914122551774,0
7.253470382684528,0,0.6,0,9,0,4.060443010546419,0.2,4.465908118654584,3,10,1.0986122886681098,6.493753839851686,7.5251007461258,15,10,18,0,0,1,1,1,0,0,0,0,5.017279836814924,7.186144304522325,0
7.037027614686276,1,1.0,0,18,0,2.0794415416798357,1.0,5.2832037287379885,3,19,6.849066282633458,7.07326971745971,8.193400231952097,13,5,12,1,1,1,3,1,1,1,2,2,4.189654742026425,13.920428075512927,1
7.4645098346365275,0,2.8,0,0,1,4.143134726391533,0.7,5.0689042022202315,1,0,6.432940092739179,7.351799869057777,5.846438775057725,10,6,14,1,0,0,0,1,0,2,1,1,4.110873864173311,13.78249034193614,1
6.261491684321042,0,2.6,1,1,0,2.70805020110221,0.1,5.049856007249537,8,2,5.720311776607412,6.949856455000773,7.2640301428995295,9,1,9,0,1,0,0,1,0,1,1,0,2.302585092994046,12.665928080599084,0
7.490529402060711,1,2.3,1,3,1,3.912023005428146,0.5,4.61512051684126,3,11,5.983936280687191,7.591357046698551,8.18004072349016,6,2,18,1,0,1,3,1,0,2,0,1,2.5649493574615367,13.572267610322312,1
6.244166900663736,1,2.9,1,5,0,2.9444389791664403,0.7,4.955827057601261,2,8,6.988413181999592,7.30854279753919,6.8885724595653635,13,7,16,0,0,1,0,1,1,1,1,1,4.5217885770490405,14.295363646639194,0
6.403574197934815,1,0.7,1,0,1,4.174387269895637,0.2,5.056245805348308,6,0,7.519149957669823,7.585281078639126,6.405228458030842,10,4,8,1,1,1,0,1,2,2,1,0,3.713572066704308,15.10338057028522,1
7.321849713788356,1,0.5,0,1,0,3.970291913552122,0.1,4.882801922586371,1,14,5.811140992976701,6.859614903654202,8.00736706798333,6,5,7,0,0,1,2,1,0,0,1,0,3.4339872044851463,12.666710679181753,0
7.407924322559599,1,0.5,0,1,1,2.8903717578961645,0.9,4.962844630259907,2,3,7.02108396428914,7.122059881629142,7.077498053569231,6,2,2,1,0,1,1,1,1,1,1,2,2.5649493574615367,14.141443883410043,1
6.580639137284949,1,0.9,1,12,1,2.70805020110221,0.8,5.111987788356544,4,14,5.905361848054571,7.118826249062078,6.99117688712121,14,7,3,1,1,0,0,1,0,1,2,2,4.59511985013459,13.020651751997503,1
6.705639094860003,1,0.5,0,4,0,2.70805020110221,0.9,5.293304824724492,3,13,5.0106352940962555,6.326149473155099,6.926577033222725,17,10,15,1,0,0,0,1,0,0,2,2,5.14166355650266,11.328317295869844,1
7.430707082545968,1,2.8,1,3,0,3.6635616461296463,0.1,5.117993812416755,4,4,5.986452005284438,7.282073658093465,7.99260665240021,14,11,2,0,0,0,3,1,0,1,2,0,5.043425116919247,13.265323677835935,0
7.074116816197362,1,2.5,0,0,1,3.332204510175204,0.1,4.51085950651685,6,1,5.1298987149230735,6.293419278846481,5.855071922202427,7,5,19,1,1,1,0,1,0,0,0,0,3.58351893845611,11.415544141828516,1
7.492760300922379,1,0.5,1,5,1,4.02535169073515,0.5,4.465908118654584,7,7,3.784189633918261,6.4425401664681985,5.998936561946683,14,7,14,1,0,1,0,1,0,0,0,1,4.59511985013459,10.20218374625101,1
7.1204443723924875,0,0.9,1,2,1,4.060443010546419,0.1,5.241747015059643,1,14,6.249975242259483,6.697034247666484,7.249215057114389,14,12,20,1,0,1,0,1,0,0,2,0,5.1298987149230735,12.943844182461438,1
6.960347729101308,1,0.8,1,7,1,3.828641396489095,0.3,4.6443908991413725,1,12,6.38856140554563,7.477604243197589,8.034955024502159,17,6,5,1,1,1,3,1,0,2,0,0,4.634728988229636,13.863918744427606,1
7.476472381163905,0,1.1,0,3,0,2.4849066497880004,0.7,4.477336814478207,2,7,6.728628613084702,7.069874128458572,8.215006432761575,6,5,18,1,0,0,3,1,1,1,0,1,3.4339872044851463,13.796456170666715,1
6.639875833826536,1,1.2,1,1,0,2.6390573296152584,1.0,5.030437921392435,8,2,5.8916442118257715,6.238324625039508,8.054840221101024,18,7,6,1,1,0,2,1,0,0,1,2,4.844187086458591,12.125252969428159,1
7.080867896690782,1,1.5,1,0,0,4.007333185232471,0.3,5.293304824724492,6,2,7.048386408721883,7.293017679772782,6.186208623900494,12,7,7,0,1,0,0,1,1,1,2,0,4.442651256490317,14.339854989474645,0
7.551186867296149,0,2.8,1,6,0,3.9318256327243257,0.8,4.8283137373023015,8,9,7.04141166379481,7.2399325913204695,5.840641657373398,11,8,18,0,1,0,0,1,1,1,1,2,4.48863636973214,14.279751992607727,0
6.683360945766275,1,0.5,1,7,0,1.0986122886681098,0.8,5.003946305945459,2,15,6.210600077024653,6.4425401664681985,8.187021067343505,14,9,3,0,1,0,2,1,0,0,1,2,4.844187086458591,12.649539775771345,0
7.311218384419629,1,1.9,1,13,0,3.6635616461296463,0.1,4.844187086458591,4,14,6.218600119691729,6.2285110035911835,7.564238475170491,17,4,6,0,0,1,1,1,0,0,1,0,4.23410650459726,12.44314671504436,0
7.208600337960199,1,0.5,1,0,1,3.9318256327243257,0.8,5.204006687076795,8,4,5.91350300563827,6.300785794663244,7.7354333524996886,15,1,8,1,1,0,1,1,0,0,2,2,2.772588722239781,12.209750872551526,1
6.796823718274855,0,0.9,0,5,1,4.007333185232471,0.2,4.875197323201151,3,15,4.653960350157523,6.295266001439646,7.948031990637284,11,5,13,1,0,1,2,1,0,0,1,0,4.02535169073515,10.937827951184097,1
6.907755278982137,0,2.6,1,11,1,4.04305126783455,1.0,5.111987788356544,4,13,5.8377304471659395,7.403670290012373,8.03398273468322,8,4,11,1,1,1,2,1,0,2,2,2,3.4965075614664802,13.237873609977195,1
6.467698726104354,1,0.7,1,3,1,3.1780538303479458,0.8,5.056245805348308,1,9,5.752572638825633,7.244941546337007,7.64826303090192,13,6,2,1,0,0,1,1,0,1,1,2,4.3694478524670215,12.993622776304285,1
7.01571242048723,0,0.6,1,0,0,3.258096538021482,0.3,4.983606621708336,1,10,6.954638864880987,7.180069874302796,5.627621113690637,11,2,12,1,0,1,0,1,1,1,1,0,3.1354942159291497,14.132992908354366,1
6.902742737158593,1,2.8,1,0,0,4.04305126783455,0.5,5.159055299214529,3,3,6.198478716492308,6.274762021241939,8.068089626278244,5,2,20,1,1,1,2,1,0,0,2,1,2.3978952727983707,12.46932497708779,1
7.592870287844818,1,1.2,1,6,1,3.332204510175204,0.6,4.836281906951478,1,11,5.916202062607435,7.088408778675395,8.268218880067506,12,10,10,1,1,1,3,1,0,1,1,1,4.795790545596741,13.001078969090688,1
6.792344427470809,1,2.2,1,4,0,3.8066624897703196,0.5,5.293304824724492,8,13,6.980075940561763,7.535830462798367,6.62273632394984,7,3,3,0,0,0,0,1,1,2,2,1,3.091042453358316,14.514442474629003,0
6.842683282238422,0,0.5,1,14,1,2.70805020110221,0.1,5.10594547390058,3,17,5.017279836814924,7.425357887027151,8.232706009860976,13,1,12,1,0,0,3,1,0,2,2,0,2.6390573296152584,12.435401031264375,1
7.43955930913332,1,0.5,0,13,1,3.8501476017100584,0.9,4.7535901911063645,2,15,5.8998973535824915,6.720220155135295,8.220941168281389,11,0,10,1,1,0,3,1,0,0,0,2,0.0,12.616170339954596,1
6.530877627725885,0,2.7,0,7,0,2.8903717578961645,0.3,5.1647859739235145,6,20,6.587550014824796,6.769641976852503,7.1098794630722715,8,0,18,1,0,1,0,1,1,0,2,0,0.0,13.354666451916238,1
7.341483852363161,0,2.3,0,1,0,3.784189633918261,0.8,5.209486152841421,2,11,5.849324779946859,6.874198495453294,8.189244525735901,14,4,16,0,0,0,3,1,0,0,2,2,4.04305126783455,12.719605601163707,0
7.108244139731541,0,2.3,0,7,1,3.58351893845611,0.4,5.030437921392435,7,19,6.641182169740591,7.549609165154532,7.878155336503324,19,16,14,1,1,1,2,1,1,2,1,0,5.720311776607412,14.188959232995375,1
7.027314514039777,1,2.4,0,2,1,2.3978952727983707,0.4,5.081404364984463,6,3,7.1098794630722715,7.385230923066573,7.62608275807238,7,6,12,1,1,1,2,1,1,2,1,0,3.7612001156935624,14.493673026413049,1
7.01301578963963,0,1.5,0,2,1,2.5649493574615367,0.3,5.0369526024136295,8,5,6.8690144506657065,7.576097340623111,6.437751649736401,9,7,15,1,0,0,0,1,1,2,1,0,4.1588830833596715,14.44355959416011,1
7.323170717943469,1,1.4,0,3,1,2.5649493574615367,0.6,4.9344739331306915,3,4,5.726847747587197,6.289715570908998,6.945051063725834,15,3,15,1,0,1,0,1,0,0,1,1,3.828641396489095,12.011449736396564,1
7.4127640174265625,1,0.5,1,8,1,3.6635616461296463,0.1,4.663439094112067,7,17,6.2285110035911835,6.253828811575473,7.313220387090301,12,8,19,1,0,1,1,1,0,0,0,0,4.574710978503383,12.47844436031621,1
7.4360278163518485,0,0.5,1,6,1,3.8501476017100584,0.7,5.303304908059076,3,9,7.491087593534876,7.549082710812286,6.102558594613569,16,13,15,1,1,1,1,1,2,2,2,1,5.342334251964811,15.039085675407197,1
7.584264818389059,1,1.4,1,2,0,3.713572066704308,0.9,5.225746673713202,8,18,7.088408778675395,7.59488438721652,7.078341579557671,11,2,20,0,1,0,2,1,1,2,2,2,3.1354942159291497,14.681955368553531,0
7.4318919168078,0,2.5,0,0,1,3.091042453358316,0.2,5.14166355650266,7,0,6.478509642208569,6.762729506931879,8.290292591224315,17,14,8,1,1,1,3,1,0,0,2,0,5.476463551931511,13.238546912318935,1
7.331714969726466,0,2.7,0,10,1,4.110873864173311,0.1,5.043425116919247,5,14,6.267200548541362,7.018401799069201,7.639642287858013,5,3,11,1,1,1,2,1,0,1,1,0,2.772588722239781,13.282809059208594,1
6.976348070447749,1,3.0,0,9,0,2.995732273553991,0.8,5.081404364984463,7,16,4.51085950651685,7.387090235656757,7.881559917056899,14,13,20,0,1,0,2,1,0,2,1,2,5.209486152841421,11.88628740334409,0
7.4770384723196965,1,1.3,0,1,0,3.4011973816621555,0.5,5.272999558563747,8,20,6.0867747269123065,7.175489713624222,7.748028524432376,19,2,6,0,0,1,2,1,0,1,2,1,3.6635616461296463,13.259225467094044,0
6.2324480165505225,0,0.8,0,7,1,3.7612001156935624,0.3,4.553876891600541,1,8,3.6888794541139363,6.324358962381311,6.498282149476434,13,12,7,1,0,0,0,1,0,0,0,0,5.056245805348308,9.986172919154736,1
7.578145472419466,0,0.6,1,8,0,2.0794415416798357,0.9,4.844187086458591,3,9,6.513230110912307,6.53813982376767,8.142936010432265,17,12,13,1,0,0,3,1,1,0,1,2,5.3230099791384085,13.048439080688933,1
7.5352967024440884,1,1.9,0,5,0,3.58351893845611,0.6,4.718498871295094,3,14,7.344072850573066,7.539027055823995,7.791522819150732,15,5,19,0,0,0,3,1,2,2,0,1,4.330733340286331,14.881921572802673,0
7.4489161025442,1,1.3,0,1,0,4.143134726391533,0.7,4.875197323201151,1,3,6.413458957167357,6.698268054115413,8.079308192051961,6,4,5,0,1,0,3,1,0,0,1,1,3.2188758248682006,13.108854542579419,0
6.650279048587422,1,1.2,1,7,1,2.1972245773362196,0.6,4.90527477843843,7,8,6.315358001522335,7.497207223203318,6.0473721790462776,7,6,15,1,0,0,0,1,0,2,1,1,3.7612001156935624,13.81020148976907,1
7.446585099157725,1,2.0,0,9,1,1.791759469228055,0.7,5.298317366548036,6,16,4.6913478822291435,7.582738488914411,7.322510433997394,15,6,2,1,0,1,1,1,0,2,2,1,4.51085950651685,12.26436513828169,1
7.1770187659099,0,1.9,0,0,1,4.127134385045092,0.7,4.672828834461906,3,7,4.0943445622221,7.103322062526113,8.118505067587098,15,2,4,1,0,1,3,1,0,1,0,1,3.4339872044851463,11.180050749502858,1
6.504288173536645,0,2.6,1,3,0,2.1972245773362196,0.8,5.225746673713202,1,7,6.923628628138427,7.5745584842024805,7.835579246669965,11,8,8,0,1,0,2,1,1,2,2,2,4.48863636973214,14.496689402868336,0
7.569411792450712,1,1.7,0,17,0,4.07753744390572,0.6,5.247024072160486,1,19,7.455298485683291,7.477604243197589,8.10832229017324,5,4,14,1,1,0,3,1,2,2,2,1,3.044522437723423,14.931758749189985,1
6.569481420414296,0,0.5,0,6,0,3.332204510175204,0.5,4.465908118654584,2,11,7.1276936993473985,7.177782416195197,7.601901959875166,11,10,12,1,1,1,1,1,1,1,0,1,4.709530201312334,14.303910188416504,1
6.423246963533519,1,0.5,1,7,0,4.07753744390572,0.5,4.875197323201151,5,8,6.92951677076365,7.580189417944541,7.553286605600419,14,5,5,1,0,0,1,1,1,2,1,1,4.2626798770413155,14.508217141475594,1
6.588926477533519,0,2.9,0,0,0,3.784189633918261,0.1,4.624972813284271,8,0,6.502790045915623,6.634633357861686,7.277247726631484,17,2,8,1,1,0,0,1,1,0,0,0,3.5553480614894135,13.134610079478685,1
7.078341579557671,0,1.9,0,0,0,3.4657359027997265,0.4,5.030437921392435,8,7,6.731018100482083,7.404279118037268,7.803026643632217,16,2,3,1,1,1,2,1,1,2,1,0,3.4965075614664802,14.133495088116158,1
6.532334292222349,1,0.5,0,11,0,1.3862943611198906,0.3,4.5217885770490405,6,15,7.01211529430638,7.239214973779806,6.3473892096560105,7,6,19,0,1,0,0,1,1,1,0,0,3.7612001156935624,14.249711476027032,0
7.311218384419629,1,2.0,1,4,0,3.7612001156935624,0.5,5.209486152841421,5,5,4.574710978503383,6.60934924316738,6.75110146893676,16,0,7,0,1,1,0,1,0,0,2,1,0.0,11.172362874244964,0
7.247080584585756,1,2.5,1,3,0,4.143134726391533,0.9,4.51085950651685,4,13,5.384495062789089,7.392647520721623,6.826545223556594,14,13,18,1,0,0,0,1,0,2,0,2,5.209486152841421,12.771931760419431,1
6.505784060128229,0,2.9,1,7,0,3.4339872044851463,0.2,5.278114659230517,8,12,6.259581464064923,6.963189985870238,7.783224016336037,10,5,7,1,1,1,1,1,0,1,2,0,3.9318256327243257,13.219912866265393,1
7.454141078146678,1,0.9,1,2,0,3.9512437185814275,0.6,5.267858159063328,4,3,5.940171252720432,7.1098794630722715,7.7142311448490855,13,9,13,1,0,1,2,1,0,1,2,1,4.770684624465665,13.046600498185446,1
6.566672429803241,1,0.5,0,6,0,3.4965075614664802,0.8,5.0238805208462765,5,9,6.186208623900494,6.754604099487962,7.258412150595307,12,11,18,0,1,0,0,1,0,0,1,2,4.890349128221754,12.937589215431634,0
7.293017679772782,0,0.5,0,3,1,4.07753744390572,0.5,5.017279836814924,7,8,7.438383530044307,7.523481312573497,7.360103972989152,17,16,2,1,0,0,2,1,2,2,1,1,5.60947179518496,14.960736357896424,1
6.324358962381311,1,1.6,0,0,0,3.2188758248682006,0.5,4.836281906951478,3,0,7.0317412587631285,7.182352111885263,7.174724309836376,12,8,3,1,0,1,0,1,1,1,1,1,4.574710978503383,14.212450093102891,1
6.421622267806518,0,2.9,1,3,1,3.2188758248682006,0.2,4.553876891600541,4,7,6.016157159698354,6.403574197934815,7.565793282428515,13,12,4,1,0,1,1,1,0,0,0,0,5.056245805348308,12.415636407467861,1
